time to NEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2280,_blueDark_r,,,,,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blue_,,,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_pink_,_blue_,,,_brownDark_r,_pink_,,,_pink_,_brownDark_r,,_blueDark_r,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_pink_,,_brownDark_r,_blue_,_blue_
-2220,_pink_,,,,,_blue_,,_blueDark_r,_pink_,_blue_,_blue_,,,_brownDark_r,_blue_,_blue_,_blue_,_brownDark_r,_pink_,_pink_,_brownDark_r,_blue_,_brownDark_r,_blue_,_blueDark_r,_blueDark_r,_blueDark_g,_blue_,_blue_,_pink_,_brownDark_r,,,_blue_,_blueDark_g,,,_blueDark_g,_brownDark_r,,_blueDark_r,_brownDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_r,_pinkDark_,,_brownDark_r,_blue_,_blue_
-2160,_blueDark_r,,,,,_blue_,,_blueDark_r,_blueDark_r,_blue_,_brownDark_r,,,_brownDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blueDark_g,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_pink_,_blue_,_blueDark_r,_blueDark_r,_brown_r,,,_blueDark_r,_blue_,_blue_,_brownDark_r,_brownDark_g,_blueDark_r,,_blueDark_g,_pinkDark_,_blueDark_r,_blue_,_blue_,,_blue_,_blueDark_g,,_brownDark_r,_blue_,_blueDark_r
-2100,_blue_,,,,,_blue_,,_brownDark_r,_blue_,_blue_,_brownDark_r,,,_brownDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blueDark_r,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_pink_,_brownDark_r,_brownDark_r,_blueDark_g,_blueDark_r,,,_blue_,_blue_,_blueDark_r,_brownDark_r,_brownDark_g,_blueDark_r,,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_r,_blue_,_blue_,_pink_,,_pink_,_blue_,_blue_
-2040,_pinkDark_,,,,,_blue_,,_blueDark_r,_pink_,_pink_,_blueDark_r,,,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,_pink_,_blue_,_blue_,_brownDark_r,_blueDark_r,_brownDark_r,_blue_,_blue_,_pinkDark_,_blueDark_g,_blueDark_r,_blue_,_pinkDark_,_pink_,_blueDark_r,_blue_,,_blue_,_blue_,_pinkDark_,_blueDark_r,_pink_,_blueDark_r,_blueDark_r,_blue_,,_pinkDark_,_blue_,_brownDark_r
-1980,_blue_,,,,,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blue_,,,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_brownDark_r,_brownDark_r,_brownDark_r,_brownDark_g,_blueDark_r,_blue_,_blue_,_brownDark_r,_pink_,_blueDark_g,_blue_,_blue_,,_pink_,_blue_,_blue_,_pink_,_brownDark_g,_blue_,,_pink_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blueDark_g,_brownDark_r,_pink_,,_blueDark_r,_pink_,_pink_
-1920,_pink_,,,,,_blueDark_r,,_blue_,_pink_,_blueDark_r,_blue_,,,_blueDark_r,_blueDark_g,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_blueDark_r,_brownDark_r,_blue_,_blueDark_g,_blue_,_brownDark_r,_pink_,_brownDark_r,_brown_r,_pink_,_blueDark_r,,_blue_,_blueDark_r,_blue_,_blueDark_g,_blueDark_r,_pink_,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r,,_brownDark_r,_blueDark_g,_blueDark_r
-1860,_blue_,,,,,_brown_r,_blueDark_r,_blue_,_blueDark_g,,_blueDark_r,,,_pink_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_r,_blueDark_r,_brown_g,_brownDark_r,_blueDark_r,_pinkDark_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blueDark_g,_blueDark_g,_blueDark_g,_blue_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_blue_
-1800,_pink_,,,,,_blue_,_blue_,_blue_,_pink_,_blue_,_blue_,,,_pink_,_blue_,_blue_,_blue_,_blue_,_pink_,_blue_,_brownDark_r,_brownDark_r,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_blue_,_brownDark_r,_blueDark_r,_brownDark_r,_pink_,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_g,_blueDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,,_brownDark_r,_pink_,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_
-1740,_blueDark_g,,,,,_blue_,_blueDark_g,_blue_,_blueDark_r,_blueDark_r,_blue_,,,_brown_r,_blue_,_blue_,_blue_,_pink_,_brownDark_r,_blueDark_r,_blue_,_pink_,_blue_,_blueDark_g,_blue_,_blue_,_pink_,_brownDark_r,_blue_,_blueDark_r,_brownDark_r,_brownDark_g,_blue_,_blueDark_r,_blueDark_r,_blueDark_g,_blueDark_g,_blue_,_blueDark_g,_brownDark_r,_blueDark_g,_brownDark_r,_brownDark_r,,_brownDark_r,_blueDark_r,,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_
-1680,_brownDark_r,,,,,_blue_,_blue_,_blue_,_brownDark_g,,_blueDark_r,,,_brownDark_r,_blue_,_blueDark_r,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_r,_blueDark_r,_pink_,_blue_,_blueDark_g,_pink_,_blue_,_blueDark_r,_blue_,_brownDark_r,_pink_,_blueDark_r,_brownDark_r,_brownDark_r,_pink_,_blueDark_g,_blueDark_g,_pink_,_pink_,_blueDark_g,_brownDark_r,_blueDark_r,,_brownDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_pinkDark_,_blueDark_r
-1620,_blueDark_r,,,,,_blue_,_blueDark_r,_blueDark_r,_pink_,,_pink_,,,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r,_pink_,_pink_,_blue_,_blue_,_pink_,_blueDark_g,_blueDark_r,_pink_,_blue_,_brownDark_r,_blueDark_g,_brownDark_r,_pink_,_blueDark_r,_pink_,_pink_,_blue_,_blue_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blueDark_g,_pink_,_blueDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_r
-1560,_blueDark_g,,,,,_blue_,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_g,,,_blueDark_r,_blue_,_blueDark_r,_blue_,_brownDark_r,_brownDark_r,_pink_,_blueDark_g,_blueDark_r,_pink_,_blue_,_blueDark_r,_blueDark_g,_blueDark_g,_blue_,_blue_,_blueDark_g,_brownDark_r,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_,_pink_,_blueDark_g,_blue_,_blue_,_blueDark_r,_blue_,_pink_,_blue_,_pink_,_blue_,_brown_r,_blue_,_blueDark_g,_pink_
-1500,_blue_,,,,,_brownDark_r,_pink_,_blue_,_blue_,_pinkDark_,_blue_,,,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_brown_r,_blue_,_brownDark_r,_pink_,_blue_,_blueDark_r,_pink_,_pink_,_pink_,_blue_,_blue_,_blueDark_r,_blueDark_g,_brownDark_g,_blueDark_r,_blue_,_pink_,_brown_g,_blue_,_blueDark_g,_brown_g,_brown_r,_brownDark_r,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_blue_,_blue_,_blue_,_blue_
-1440,_blue_,,,,,_blue_,_blueDark_g,_blue_,_blueDark_r,,_blue_,,,_blueDark_r,_blue_,_brownDark_r,_blue_,_brown_r,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_blueDark_g,_blueDark_r,_blue_,_pink_,_pink_,_blueDark_r,_blue_,_blueDark_r,_blue_,_pink_,_blueDark_r,_blue_,_pink_,_brown_g,_blue_,_blue_,_brown_g,_blue_,_pink_,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_
-1380,_blue_,,,,,_blueDark_r,_brownDark_r,_blue_,_brownDark_g,,_blueDark_g,,,_blueDark_g,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_blueDark_g,_blue_,_blueDark_r,_blue_,_blueDark_r,_brown_r,_blue_,_blueDark_r,_pink_,_pinkDark_,_blue_,_brownDark_r,_brownDark_r,_brown_g,_blueDark_g,_blue_,_blue_,_blueDark_r,_blueDark_r,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blue_,_blue_
-1320,_blue_,,,_pink_,_blueDark_g,_blueDark_r,_brownDark_r,_blue_,_brownDark_r,,_blue_,,,_blueDark_r,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_pink_,_blueDark_g,_pink_,_blue_,_blue_,_blueDark_r,_blueDark_r,_pinkDark_,_pink_,,_brown_g,_blue_,_blueDark_r,_pink_,_blueDark_g,_pinkDark_,_brownDark_r,_blueDark_g,_brownDark_r,_blueDark_r,_blueDark_g,_blueDark_r,_blue_,_blue_,_pink_,_blue_,_blueDark_r,_blue_,_blue_,_blue_
-1260,_blue_,,,_pink_,_blueDark_r,_brownDark_r,_blueDark_r,_blue_,_pink_,,_pink_,,,_blueDark_r,_pink_,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_blueDark_g,_brownDark_r,_blue_,_blueDark_g,_blue_,_brownDark_r,_brownDark_r,_brownDark_r,,_blue_,_pink_,_brownDark_r,_blue_,_blueDark_r,_blue_,_blueDark_r,_pink_,_pink_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_pink_,_blue_,_blue_,_blue_,_blue_,_pink_
-1200,_blue_,,,_pink_,_pink_,_brownDark_r,_blueDark_r,_blue_,_pink_,,_blue_,,,_pink_,_brownDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_blueDark_r,_brownDark_r,_blue_,_brownDark_r,_blue_,_blue_,_pink_,_brownDark_r,_blueDark_g,_pink_,_blueDark_r,_blueDark_r,_brownDark_r,_brownDark_r,_blue_,_blueDark_r,_pink_,_blueDark_r,_blue_,_pink_,_blueDark_g,,_blue_,_blueDark_r,_blue_,_blueDark_g,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r
-1140,_blueDark_r,,,_pink_,_pink_,_blue_,_pink_,_blueDark_r,_pink_,,_blue_,,,_blueDark_g,_brownDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r,_blue_,_pink_,_brownDark_r,_blueDark_g,_blueDark_r,_blue_,_pink_,_pink_,_blueDark_g,_brownDark_r,_blue_,,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_g,_blueDark_r,,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_pinkDark_,_blue_,_blue_,_blue_
-1080,_blue_,,,_pink_,_brown_r,_blueDark_r,_pink_,_blue_,_brownDark_r,,_blue_,,,_blue_,_brownDark_r,_blue_,_blue_,_blueDark_r,_blueDark_r,_brownDark_r,_blueDark_r,_blueDark_g,_blue_,_blue_,_blueDark_r,_blueDark_r,_pink_,_blue_,_brownDark_r,_blue_,_pinkDark_,_blue_,_pink_,_blueDark_r,,_blueDark_g,_blueDark_g,_blue_,_blue_,,_pink_,_blueDark_r,,_pinkDark_,_blueDark_r,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_r,_blue_,_blue_
-1020,_blueDark_r,,,_pink_,_pink_,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,,_brownDark_r,,,_pink_,_pink_,_blueDark_r,_blue_,_pinkDark_,_brownDark_r,_brownDark_r,_blue_,_blueDark_g,_pink_,_blue_,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blueDark_r,_blueDark_g,_blueDark_g,_blue_,_blueDark_r,,_blue_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,,_blue_,_brownDark_r,,_blueDark_r,_blue_,_blueDark_r,_blue_,_blue_,_blue_
-960,_blue_,,,_pink_,_pinkDark_,_blueDark_r,_pink_,_blue_,_pink_,,_blue_,_pinkDark_,_blueDark_g,_pink_,_pink_,_blueDark_r,_blueDark_r,_blueDark_g,_blue_,_blue_,_blueDark_r,_pink_,_brownDark_r,_brownDark_g,_blueDark_r,_blueDark_r,_blueDark_r,_blue_,_brownDark_r,_pink_,_blueDark_g,_brownDark_g,_pink_,_blueDark_g,,_brownDark_r,_pink_,_blue_,_pink_,_blue_,_blue_,_blueDark_r,,_blue_,_pink_,_blueDark_r,_pink_,_blue_,_pinkDark_,_blue_,_blue_,_pink_
-900,_blue_,,,_pink_,_pink_,_blue_,_brownDark_r,_blue_,_brownDark_r,,_brownDark_r,_pink_,_pink_,_pinkDark_,_brownDark_r,_brownDark_r,_blue_,_blueDark_g,_pink_,_blue_,_brown_r,_pink_,_brownDark_r,_blueDark_g,,_blue_,_pink_,_blue_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_r,_blueDark_r,,_blue_,_blueDark_g,_blueDark_r,_pinkDark_,_blueDark_g,_blue_,_brownDark_r,_blueDark_r,_blueDark_g,_brownDark_r,_blue_,_blue_,_blue_,_blueDark_r,_blue_,_blue_,_blueDark_g
-840,_blue_,,,_pink_,_blueDark_g,_blue_,_pinkDark_,_brownDark_r,_blue_,,_brownDark_r,_pink_,_pink_,_pinkDark_,_pink_,_blueDark_r,_blue_,_blue_,_pink_,_blue_,_blueDark_r,_pink_,_brownDark_r,_brown_g,_blue_,_blue_,_pink_,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,,_blueDark_g,_blueDark_g,_blue_,_blue_,,_blue_,_blueDark_r,_blue_,_blue_,_blue_,_brownDark_r,_blue_,_brownDark_r,_blueDark_g,_blue_,_brown_r,_blueDark_r
-780,_blue_,,,_pink_,_blue_,_blue_,_blue_,_blueDark_r,_brownDark_r,,_brownDark_r,_pinkDark_,_pink_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_pink_,_pink_,_blue_,_pink_,_pink_,_blue_,_brownDark_r,_blueDark_r,_pink_,_blue_,_brownDark_r,_blue_,_blue_,_pink_,_blue_,_brownDark_r,,_pink_,_blueDark_g,_blue_,_pink_,_pink_,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_blue_,_blue_,_brownDark_r,_blueDark_g,_blue_,_blueDark_g,_pinkDark_
-720,_blueDark_g,,,_pink_,_pink_,_blueDark_r,_blueDark_g,_blueDark_r,_blueDark_r,,_blueDark_r,_pinkDark_,_brownDark_r,_pinkDark_,_blueDark_r,_blueDark_r,_blue_,_pink_,_pink_,_pink_,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_blueDark_g,_pink_,_blue_,_brownDark_r,,_blueDark_r,_pink_,_pink_,_brownDark_r,,_pink_,_blueDark_g,_pink_,_brownDark_g,_pink_,_blue_,_pink_,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,_blue_,_brownDark_r,_pink_,_blue_,_blueDark_g,_pink_
-660,,,,_pink_,_brownDark_r,_blueDark_r,_pink_,_blueDark_r,_blue_,,_blue_,_pinkDark_,_blueDark_g,_pink_,_blueDark_r,_blue_,_blue_,_pink_,_pink_,_pink_,_blue_,_pink_,_blueDark_r,_blue_,_pink_,_blueDark_g,_pink_,_blueDark_r,_brownDark_r,_blueDark_g,_pink_,_pink_,_blueDark_g,_pink_,,_pink_,_blue_,_blueDark_g,_brownDark_g,_blue_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blueDark_r,_brownDark_r,_blue_,_pink_,_brownDark_r,_blueDark_g,_blue_,_pink_
-600,_blue_,,,_pinkDark_,_pink_,_blue_,_pinkDark_,_blue_,_pink_,,_brownDark_r,_pink_,_pink_,_blue_,_brownDark_r,_blue_,_blue_,_blue_,_pink_,_blueDark_r,_blue_,_brownDark_r,_blue_,_blue_,_pink_,_blueDark_g,_pink_,_blue_,_brownDark_r,_pink_,_pink_,,_brownDark_g,_brownDark_r,,_pink_,_pink_,_brown_r,_blue_,_blue_,_brown_r,_blue_,_brownDark_r,_blue_,_pink_,_pink_,_blueDark_g,_blueDark_g,_pink_,_blue_,_blueDark_g,_pink_
-540,_blue_,_pink_,_blue_,_pinkDark_,_brownDark_r,_blue_,_pink_,_blue_,_blueDark_r,,_pink_,_brownDark_r,_brownDark_r,_brownDark_g,_blueDark_r,_blueDark_r,_blue_,_blueDark_r,_pink_,_pink_,_blue_,_pink_,_blue_,_blue_,_brownDark_r,,_pink_,_pink_,_pink_,_pink_,_pink_,_pink_,_blueDark_g,_brownDark_r,,_blueDark_r,_pink_,_blue_,_pink_,_blueDark_g,_pink_,_pink_,_pinkDark_,_blue_,_pink_,_blueDark_r,_brownDark_r,_blue_,_pink_,_blueDark_g,_blueDark_g,_blueDark_g
-480,_blue_,_pink_,_blueDark_r,_pink_,_blueDark_g,_blue_,_blue_,_blueDark_r,_pink_,,_blueDark_r,_pink_,_pink_,_pink_,_pink_,_blue_,_blue_,_blueDark_r,_pink_,_pink_,_blueDark_r,_pink_,_blueDark_g,_blueDark_g,_pink_,,_pink_,_blueDark_r,_blueDark_r,_pink_,,_pink_,_blueDark_r,_brownDark_r,,_pinkDark_,_brownDark_r,_pink_,_pink_,_blueDark_g,_blueDark_r,_pink_,_brownDark_r,_blueDark_g,_pink_,_blue_,_pink_,_pink_,_brownDark_r,_blueDark_g,_blueDark_r,_blue_
-420,_pinkDark_,_pink_,_blue_,_pink_,_brownDark_r,_brownDark_r,_blue_,_blue_,_pink_,,_brownDark_r,_pinkDark_,_pink_,_pink_,_blueDark_r,_blue_,_blue_,_pink_,_pink_,_pink_,_brownDark_r,_pink_,_pink_,_blueDark_g,_pink_,,_pinkDark_,_pink_,_pink_,_pink_,,_blue_,_blue_,,,_pink_,_pink_,_pink_,_brownDark_g,,_blue_,_brownDark_r,_pink_,,_pink_,,_blueDark_r,_pink_,_pink_,_blueDark_g,_pink_,_blueDark_r
-360,_blue_,_pink_,_blueDark_r,_pink_,_brownDark_r,_blueDark_r,_pink_,_pink_,_blue_,,_blueDark_r,_pink_,_pink_,_pink_,_pink_,_blue_,_blueDark_g,_pinkDark_,_blueDark_r,_pink_,_brownDark_r,_pink_,_blueDark_r,_blue_,_blue_,,_pink_,_blueDark_r,_pink_,_pink_,,_pink_,_brownDark_g,,_blue_,_blueDark_g,_brownDark_r,_brownDark_r,_blueDark_g,_blue_,_pinkDark_,_blueDark_r,_pink_,_pink_,_pink_,,_pink_,_brownDark_r,_pink_,_blue_,_pink_,_pinkDark_
-300,_blue_,_pinkDark_,_blue_,_pink_,_brownDark_r,_pink_,_pink_,_blue_,_pink_,,_pink_,_pink_,_pink_,_pinkDark_,_pinkDark_,_blue_,_blue_,_brownDark_g,_pink_,_brownDark_r,_blue_,_pink_,_blueDark_r,_brownDark_g,_blue_,,_pink_,_blueDark_r,_brown_r,_pink_,,_blue_,_blueDark_g,,_blue_,_brownDark_r,_brownDark_r,_pink_,_pinkDark_,,_blueDark_g,_blueDark_g,_blueDark_r,_pink_,_brownDark_r,,_blue_,_pink_,_blueDark_r,,_blueDark_g,_pinkDark_
-240,_blue_,_pink_,_pinkDark_,_blueDark_r,_brownDark_r,_pink_,_pink_,_blue_,_brownDark_r,,_pink_,_pinkDark_,_pink_,_pink_,_pink_,_blue_,_blue_,_brownDark_g,_blue_,_brownDark_r,_blue_,_brownDark_r,_brownDark_r,_blue_,_blueDark_r,,_pink_,_blueDark_r,_pink_,_pinkDark_,,_blue_,,,,_pinkDark_,_brownDark_r,_pink_,_pink_,,_blueDark_r,_pink_,_pink_,_brownDark_r,_pink_,,_pink_,_blueDark_r,_brownDark_r,_blue_,_blueDark_g,_blueDark_g
-180,_blueDark_g,_blue_,_pinkDark_,_brownDark_r,_blue_,_blueDark_r,_pink_,_blueDark_r,_brownDark_r,,_blueDark_r,_pinkDark_,_pink_,_blueDark_r,_pink_,_blueDark_r,_blue_,_pink_,_brownDark_r,_pink_,_blue_,_pink_,_brownDark_r,_blueDark_g,_pink_,,_pink_,_blue_,_pink_,_blueDark_g,,_blueDark_g,_brownDark_r,,,_pink_,_brownDark_r,_pinkDark_,,,_blue_,_pink_,_brownDark_r,_blueDark_r,_pink_,,_brownDark_r,_pink_,_pink_,_blue_,_blue_,_blue_
-120,_brownDark_r,_pinkDark_,_pinkDark_,_pink_,_blue_,_brownDark_r,,_brownDark_r,_blue_,,_blueDark_r,_pink_,_pink_,_brownDark_r,_pink_,_brownDark_r,_blue_,_blue_,_brownDark_r,_pink_,_blueDark_r,_pink_,_pink_,_blueDark_g,_brownDark_r,,_pink_,_blue_,_brownDark_r,_pink_,,_blueDark_r,_brownDark_r,_pink_,,_pink_,_brownDark_r,_blueDark_r,_pink_,_blue_,_pink_,_brownDark_g,_blueDark_r,,_pinkDark_,,_pink_,_blueDark_g,_pink_,_blueDark_r,_pink_,_blue_
-60,_blueDark_r,_blue_,_pinkDark_,_brownDark_r,_blue_,_pink_,,_blueDark_r,_blue_,,_brownDark_r,_brownDark_r,_pink_,_pink_,_pink_,_blue_,_blue_,_blueDark_g,_blueDark_g,_blueDark_g,_blueDark_g,_pink_,_pinkDark_,_blue_,_blue_,,_pink_,_blue_,_brownDark_r,_pink_,,_pink_,_brownDark_r,,,_pink_,_brownDark_r,_brownDark_r,_brown_g,_blueDark_r,_pink_,_blue_,_blueDark_r,,_blueDark_r,,_pinkDark_,_pink_,_brownDark_r,_brownDark_r,_blue_,_blue_
0,_pink_,_blueDark_g,_pink_,_pink_,_blue_,_blueDark_r,,_blue_,,,_brownDark_r,_pinkDark_,_pink_,_blueDark_r,_pink_,_blueDark_r,_blueDark_r,,_brownDark_r,_pink_,_blueDark_g,_brownDark_r,_brownDark_r,_blue_,_blueDark_r,,_pink_,_blueDark_r,_brownDark_r,_blueDark_r,,_pink_,_pink_,,,_brownDark_r,_blueDark_g,_blue_,_pink_,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_blueDark_r,_brownDark_r,,,_pink_,_brownDark_r,_blue_,_blueDark_r,_blue_
60,_blueDark_r,_pinkDark_,,_pink_,_pink_,_brownDark_r,,_pink_,_pinkDark_,,_brownDark_r,_pink_,_brownDark_r,_pinkDark_,_pink_,_blueDark_r,_brownDark_g,,_brownDark_r,_pink_,_blue_,_brownDark_r,_pink_,_blueDark_r,_brownDark_r,,_pink_,_blue_,_brownDark_r,_pink_,,,_brownDark_r,,,_blueDark_r,_pink_,_blueDark_r,_blue_,_blue_,_brownDark_r,_blue_,,_pinkDark_,_brownDark_r,,,_pinkDark_,_brownDark_r,_blue_,_pink_,_blue_
120,_blueDark_r,_pink_,_pinkDark_,_brownDark_g,_pink_,_brownDark_r,,_pink_,_pinkDark_,,_blueDark_r,_pinkDark_,_pink_,_pink_,_pink_,_blue_,_blueDark_g,_brownDark_r,_pink_,_blueDark_g,_pink_,_blueDark_r,_brown_r,_blue_,_pinkDark_,,_pink_,_blue_,_brownDark_r,_pinkDark_,,_pink_,_blueDark_r,,,_pinkDark_,_pink_,_brownDark_r,_pink_,,_pink_,_blue_,,,_pink_,,_pinkDark_,_blueDark_r,_pinkDark_,_blue_,,
180,,_pink_,_pinkDark_,_pink_,_blueDark_r,_brownDark_r,,_blue_,_pink_,,_blueDark_r,_pink_,_pink_,_brownDark_r,_pink_,_blue_,_blue_,_pinkDark_,_blue_,_blue_,_blueDark_g,_pink_,_brownDark_r,_pink_,_pink_,,_pink_,_blue_,_pink_,,,_blue_,_pink_,,_blue_,_pink_,_pink_,_pink_,_blue_,,_pink_,_brownDark_g,,,_pink_,,,_brownDark_r,_brownDark_r,_blue_,,
240,_blue_,,_pink_,_pink_,_pink_,_brownDark_r,,_brownDark_r,,,_pink_,_pinkDark_,_blueDark_r,_blueDark_r,_pink_,_blue_,_blueDark_g,_brownDark_r,_blue_,_blueDark_g,_blueDark_g,_blue_,_brownDark_r,_brownDark_r,_pink_,,_pink_,_blue_,_blueDark_r,_blueDark_r,,_pink_,_pink_,,_brownDark_r,_pinkDark_,_pink_,_blueDark_r,_blueDark_r,,_blueDark_r,_blue_,,,_brownDark_r,,_blueDark_r,_blue_,_brownDark_r,,,
300,_brownDark_r,_pink_,_brownDark_r,_pinkDark_,_pink_,_brownDark_r,,_pinkDark_,_pink_,,_blueDark_r,_pink_,_blueDark_r,_blue_,_brownDark_r,_blueDark_r,_blue_,_blueDark_r,_blueDark_r,_blue_,_blue_,_pink_,_pink_,_pink_,_blueDark_r,,_pink_,_blueDark_r,_pink_,,,_pink_,_pink_,,_blue_,_pinkDark_,_blueDark_r,,_brownDark_r,,_pink_,_blueDark_g,,,_pink_,,,_blue_,_blueDark_r,_blue_,,
360,_pink_,,_pinkDark_,_brownDark_g,_brownDark_r,_blue_,,_blueDark_r,,,_brownDark_r,_pink_,_blueDark_r,_blue_,_pinkDark_,_blue_,_blue_,_blueDark_r,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_brownDark_r,,,_blueDark_r,_blueDark_r,_blueDark_r,_pink_,,,,,_blueDark_r,_pink_,_pinkDark_,,,,_brownDark_r,,,,_blueDark_r,,,_blue_,_blueDark_r,_blue_,,
420,_blue_,_pink_,_pink_,_brownDark_r,_blueDark_r,_blueDark_r,,_brownDark_r,,,_blueDark_r,_pink_,_pink_,_blue_,_pink_,_blue_,_blue_,_blueDark_g,_blue_,_blueDark_r,_blue_,_pinkDark_,_brownDark_r,_blueDark_r,_blueDark_r,,_pinkDark_,,_pinkDark_,_pinkDark_,,,_blueDark_r,,_blueDark_r,_brownDark_r,_blueDark_r,,_blueDark_g,,,_blue_,,,_blue_,,,_blueDark_r,_blueDark_r,,,
480,_blue_,,_brownDark_r,_pink_,_blueDark_g,_blue_,,_blueDark_r,,,_blue_,_brownDark_r,_pink_,_blue_,_pink_,_brownDark_r,_pink_,_pink_,,_blueDark_r,_blue_,_blueDark_r,_brownDark_r,_pink_,_pinkDark_,,_blueDark_r,_pink_,_pink_,_brownDark_r,,,_blue_,,_blue_,_blueDark_r,_blue_,,_blue_,,_blueDark_r,_pinkDark_,,,,,,_blueDark_r,_pinkDark_,,,
540,_blue_,,,_pink_,_pink_,_pinkDark_,,_pink_,,,_blue_,_pinkDark_,_brownDark_r,_blue_,,_blue_,_pink_,_blue_,_blue_,_blueDark_r,_blueDark_g,_blueDark_r,_brownDark_r,_brownDark_r,_brownDark_r,,_pinkDark_,_pink_,_blue_,_brown_r,,,,,_pink_,_pink_,_blueDark_r,,_blue_,,_blueDark_r,_pink_,,,,,,_blue_,_pink_,,,
600,_blue_,_pink_,,_blueDark_r,_pinkDark_,_pinkDark_,,_blueDark_r,,,_blue_,_pink_,_pinkDark_,_blue_,_pink_,_blue_,_pink_,_blue_,_pink_,_blueDark_g,_brownDark_g,_blueDark_r,_pink_,_pink_,_pink_,,_blue_,_pink_,_blueDark_r,_pink_,,,,,_blue_,_blueDark_r,_pink_,,,,_blueDark_r,_blueDark_r,,,,,,_blueDark_r,_blue_,,,
